epoch	loss	acc	val_loss	val_acc
0	0.44105401215418966	0.8190882814220521	0.5249884639467511	0.7875330703599113
1	0.43511359960260526	0.8208187115635059	0.5186271497181484	0.7899305479867118
2	0.43160167080797396	0.8217474037492779	0.5206902878625053	0.7881944520132882
3	0.428374951497846	0.8224614606776708	0.5147517238344465	0.7903990319796971
4	0.42548839902450425	0.8231500739019445	0.5152115310941424	0.7893243091447013
